"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2012-12-27 00:00:00";"2012-12-28 00:00:00";;;;;;;;
"2012-12-28 00:00:00";"2012-12-29 00:00:00";;;;;;;;
"2012-12-29 00:00:00";"2012-12-30 00:00:00";;;;;;;;
"2012-12-30 00:00:00";"2012-12-31 00:00:00";;;;;;;;
"2012-12-31 00:00:00";"2013-01-01 00:00:00";;;;;;;;
"2013-01-01 00:00:00";"2013-01-02 00:00:00";;;;;;;;
"2013-01-02 00:00:00";"2013-01-03 00:00:00";;;;;;;;
"2013-01-03 00:00:00";"2013-01-04 00:00:00";;;;;;;;
"2013-01-04 00:00:00";"2013-01-05 00:00:00";;;;;;;;
"2013-01-05 00:00:00";"2013-01-06 00:00:00";;;;;;;;
"2013-01-06 00:00:00";"2013-01-07 00:00:00";;;;;;;;
"2013-01-07 00:00:00";"2013-01-08 00:00:00";;;;;;;;
"2013-01-08 00:00:00";"2013-01-09 00:00:00";;;;;;;;
"2013-01-09 00:00:00";"2013-01-10 00:00:00";;;;;;;;
"2013-01-10 00:00:00";"2013-01-11 00:00:00";;;;;;;;
"2013-01-11 00:00:00";"2013-01-12 00:00:00";;;;;;;;
"2013-01-12 00:00:00";"2013-01-13 00:00:00";;;;;;;;
"2013-01-13 00:00:00";"2013-01-14 00:00:00";;;;;;;;
"2013-01-14 00:00:00";"2013-01-15 00:00:00";;;;;;;;
"2013-01-15 00:00:00";"2013-01-16 00:00:00";;;;;;;;
"2013-01-16 00:00:00";"2013-01-17 00:00:00";;;;;;;;
"2013-01-17 00:00:00";"2013-01-18 00:00:00";;;;;;;;
"2013-01-18 00:00:00";"2013-01-19 00:00:00";;;;;;;;
"2013-01-19 00:00:00";"2013-01-20 00:00:00";;;;;;;;
"2013-01-20 00:00:00";"2013-01-21 00:00:00";;;;;;;;
"2013-01-21 00:00:00";"2013-01-22 00:00:00";;;;;;;;
"2013-01-22 00:00:00";"2013-01-23 00:00:00";;;;;;;;
"2013-01-23 00:00:00";"2013-01-24 00:00:00";;;;;;;;
"2013-01-24 00:00:00";"2013-01-25 00:00:00";;;;;;;;
"2013-01-25 00:00:00";"2013-01-26 00:00:00";;;;;;;;
"2013-01-26 00:00:00";"2013-01-27 00:00:00";;;;;;;;
"2013-01-27 00:00:00";"2013-01-28 00:00:00";;;;;;;;
"2013-01-28 00:00:00";"2013-01-29 00:00:00";;;;;;;;
"2013-01-29 00:00:00";"2013-01-30 00:00:00";;;;;;;;
"2013-01-30 00:00:00";"2013-01-31 00:00:00";;;;;;;;
"2013-01-31 00:00:00";"2013-02-01 00:00:00";;;;;;;;
"2013-02-01 00:00:00";"2013-02-02 00:00:00";;;;;;;;
"2013-02-02 00:00:00";"2013-02-03 00:00:00";;;;;;;;
"2013-02-03 00:00:00";"2013-02-04 00:00:00";;;;;;;;
"2013-02-04 00:00:00";"2013-02-05 00:00:00";;;;;;;;
"2013-02-05 00:00:00";"2013-02-06 00:00:00";;;;;;;;
"2013-02-06 00:00:00";"2013-02-07 00:00:00";;;;;;;;
"2013-02-07 00:00:00";"2013-02-08 00:00:00";;;;;;;;
"2013-02-08 00:00:00";"2013-02-09 00:00:00";;;;;;;;
